record_id,building_id,date,electricity_kwh,natural_gas_kwh,renewable_kwh,peak_demand_kw,occupancy_rate,operating_hours,is_statistical_outlier
35433,B020,2021-12-20,4880.1,1198.3,0.0,520.75,0.661,11.0,False
35434,B020,2021-12-21,5099.04,1161.42,0.0,584.58,0.679,11.0,False
35435,B020,2021-12-22,4003.1,610.79,0.0,474.78,0.741,11.0,False
35436,B020,2021-12-23,4792.87,844.58,0.0,585.24,0.686,11.0,False
35437,B020,2021-12-24,5030.82,892.29,0.0,539.23,0.743,11.0,False
35438,B020,2021-12-25,3299.44,735.07,0.0,1353.51,0.152,1.0,False
35439,B020,2021-12-26,3837.53,1164.73,0.0,1581.62,0.127,1.0,False
35440,B020,2021-12-27,5365.58,1516.79,0.0,648.62,0.783,11.0,False
35441,B020,2021-12-28,4819.6,1134.19,0.0,555.07,0.679,11.0,False
35442,B020,2021-12-29,5380.31,1686.52,0.0,638.91,0.767,11.0,False
35443,B020,2021-12-30,4157.35,936.54,0.0,505.22,0.71,11.0,False
35444,B020,2021-12-31,5292.38,1056.6,0.0,582.33,0.761,11.0,False
35445,B020,2022-01-01,3567.44,772.75,0.0,1631.31,0.061,1.0,False
35446,B020,2022-01-02,3492.49,769.42,0.0,1496.79,0.047,1.0,False
35447,B020,2022-01-03,5488.43,2032.06,0.0,650.36,0.838,11.0,False
35448,B020,2022-01-04,4975.39,888.19,0.0,559.82,0.724,11.0,False
35449,B020,2022-01-05,5731.97,2016.45,0.0,686.74,0.698,11.0,False
35450,B020,2022-01-06,4985.44,1315.38,0.0,569.25,0.731,11.0,False
35451,B020,2022-01-07,5144.16,1133.3,0.0,587.87,0.722,11.0,False
35452,B020,2022-01-08,3369.1,792.84,0.0,1525.17,0.077,1.0,False
35453,B020,2022-01-09,3573.05,1208.66,0.0,1562.17,0.092,1.0,False
35454,B020,2022-01-10,5986.49,1963.23,0.0,758.44,0.722,11.0,False
35455,B020,2022-01-11,5286.77,1284.56,0.0,608.65,0.811,11.0,False
35456,B020,2022-01-12,5088.13,1171.7,0.0,576.39,0.699,11.0,False
35457,B020,2022-01-13,5493.34,1817.63,0.0,680.71,0.716,11.0,False
35458,B020,2022-01-14,6390.54,1520.1,0.0,672.3,0.814,11.0,False
35459,B020,2022-01-15,3242.01,1165.24,0.0,1462.55,0.007,1.0,False
35460,B020,2022-01-16,3203.91,725.76,0.0,1247.28,0.076,1.0,False
35461,B020,2022-01-17,5178.18,1645.49,0.0,642.39,0.694,11.0,False
35462,B020,2022-01-18,5223.31,1343.69,0.0,551.43,0.826,11.0,False
35463,B020,2022-01-19,5504.97,1474.43,0.0,618.32,0.75,11.0,False
35464,B020,2022-01-20,5164.39,1018.73,0.0,567.06,0.762,11.0,False
35465,B020,2022-01-21,4773.49,1184.44,0.0,599.7,0.723,11.0,False
35466,B020,2022-01-22,3424.14,1024.82,0.0,1492.08,0.051,1.0,False
35467,B020,2022-01-23,3416.77,821.45,0.0,1460.73,0.05,1.0,False
35468,B020,2022-01-24,5550.06,810.3,0.0,620.33,0.822,11.0,False
35469,B020,2022-01-25,5218.11,1136.72,0.0,605.19,0.781,11.0,False
35470,B020,2022-01-26,5127.46,1352.86,0.0,630.03,0.747,11.0,False
35471,B020,2022-01-27,5602.35,1740.11,0.0,626.4,0.792,11.0,False
35472,B020,2022-01-28,5029.06,1484.08,0.0,606.33,0.677,11.0,False
35473,B020,2022-01-29,3491.33,760.55,0.0,1426.24,0.064,1.0,False
35474,B020,2022-01-30,3619.0,1124.07,0.0,1609.96,0.08,1.0,False
35475,B020,2022-01-31,4864.58,1238.67,0.0,568.76,0.752,11.0,False
35476,B020,2022-02-01,5474.89,958.48,0.0,676.36,0.739,11.0,False
35477,B020,2022-02-02,5189.53,1260.94,0.0,544.25,0.707,11.0,False
35478,B020,2022-02-03,5178.7,1645.65,0.0,602.56,0.75,11.0,False
35479,B020,2022-02-04,4358.41,584.59,0.0,480.02,0.656,11.0,False
35480,B020,2022-02-05,3456.03,527.32,0.0,1600.25,0.095,1.0,False
35481,B020,2022-02-06,3165.85,689.65,0.0,1279.01,0.097,1.0,False
35482,B020,2022-02-07,5091.49,885.52,0.0,552.05,0.793,11.0,False
35483,B020,2022-02-08,5410.41,1391.82,0.0,599.62,0.826,11.0,False
35484,B020,2022-02-09,5210.99,1040.35,0.0,606.56,0.7,11.0,False
35485,B020,2022-02-10,5278.94,1385.83,0.0,667.6,0.74,11.0,False
35486,B020,2022-02-11,5261.96,1672.11,0.0,638.42,0.696,11.0,False
35487,B020,2022-02-12,3104.35,344.93,0.0,1434.23,0.084,1.0,False
35488,B020,2022-02-13,3610.38,1142.08,0.0,1414.57,0.112,1.0,False
35489,B020,2022-02-14,5198.08,1100.51,0.0,657.76,0.699,11.0,False
35490,B020,2022-02-15,4913.08,1034.19,0.0,594.07,0.747,11.0,False
35491,B020,2022-02-16,5260.64,1031.46,0.0,624.67,0.8,11.0,False
35492,B020,2022-02-17,5576.43,1263.18,0.0,635.48,0.772,11.0,False
35493,B020,2022-02-18,4513.1,1005.46,0.0,486.73,0.637,11.0,False
35494,B020,2022-02-19,3298.7,686.36,0.0,1289.48,0.019,1.0,False
35495,B020,2022-02-20,3334.06,622.29,0.0,1286.91,0.061,1.0,False
35496,B020,2022-02-21,5349.94,1126.15,0.0,672.21,0.772,11.0,False
35497,B020,2022-02-22,5071.11,1067.45,0.0,551.28,0.795,11.0,False
35498,B020,2022-02-23,5767.98,1614.82,0.0,618.0,0.684,11.0,False
35499,B020,2022-02-24,4907.85,545.32,0.0,562.49,0.837,11.0,False
35500,B020,2022-02-25,5505.7,932.46,0.0,606.56,0.756,11.0,False
35501,B020,2022-02-26,3316.51,607.41,0.0,1324.94,0.047,1.0,False
35502,B020,2022-02-27,3947.43,889.25,0.0,1544.64,0.143,1.0,False
35503,B020,2022-02-28,5914.53,1437.09,0.0,620.45,0.762,11.0,False
35504,B020,2022-03-01,4761.85,669.38,0.0,593.47,0.703,11.0,False
35505,B020,2022-03-02,5304.32,1002.45,0.0,628.63,0.711,11.0,False
35506,B020,2022-03-03,5419.98,791.31,0.0,631.51,0.782,11.0,False
35507,B020,2022-03-04,5646.33,1401.02,0.0,667.01,0.729,11.0,False
35508,B020,2022-03-05,2804.4,311.6,0.0,1152.31,0.0,1.0,False
35509,B020,2022-03-06,2883.56,353.24,0.0,1142.17,0.029,1.0,False
35510,B020,2022-03-07,4991.69,834.1,0.0,619.96,0.788,11.0,False
35511,B020,2022-03-08,4909.13,668.96,0.0,577.08,0.704,11.0,False
35512,B020,2022-03-09,4439.33,534.56,0.0,544.24,0.742,11.0,False
35513,B020,2022-03-10,5219.16,1162.76,0.0,639.02,0.896,11.0,False
35514,B020,2022-03-11,5404.44,1010.77,0.0,578.63,0.757,11.0,False
35515,B020,2022-03-12,2886.68,350.61,0.0,1290.68,0.019,1.0,False
35516,B020,2022-03-13,3029.85,533.91,0.0,1304.03,0.071,1.0,False
35517,B020,2022-03-14,5054.54,973.1,0.0,600.59,0.769,11.0,False
35518,B020,2022-03-15,5142.4,571.38,0.0,604.11,0.788,11.0,False
35519,B020,2022-03-16,4972.83,593.62,0.0,527.72,0.765,11.0,False
35520,B020,2022-03-17,4721.46,524.61,0.0,582.29,0.79,11.0,False
35521,B020,2022-03-18,4488.99,540.54,0.0,503.0,0.815,11.0,False
35522,B020,2022-03-19,3499.84,580.86,0.0,1389.68,0.094,1.0,False
35523,B020,2022-03-20,3407.85,378.65,0.0,1524.03,0.13,1.0,False
35524,B020,2022-03-21,4705.51,556.82,0.0,598.08,0.721,11.0,False
35525,B020,2022-03-22,3960.37,440.04,0.0,429.81,0.58,11.0,False
35526,B020,2022-03-23,6208.45,689.83,0.0,650.34,0.643,11.0,False
35527,B020,2022-03-24,5390.29,598.92,0.0,640.33,0.723,11.0,False
35528,B020,2022-03-25,5335.25,592.81,0.0,638.92,0.71,11.0,False
35529,B020,2022-03-26,4584.58,509.4,0.0,2116.85,0.083,1.0,False
35530,B020,2022-03-27,3017.64,335.29,0.0,1256.94,0.019,1.0,False
35531,B020,2022-03-28,5461.28,606.81,0.0,622.43,0.806,11.0,False
35532,B020,2022-03-29,4145.98,460.66,0.0,501.12,0.651,11.0,False
35533,B020,2022-03-30,4475.53,497.28,0.0,510.07,0.769,11.0,False
35534,B020,2022-03-31,5101.57,840.94,0.0,534.56,0.788,11.0,False
35535,B020,2022-04-01,5980.61,664.51,0.0,749.0,0.789,11.0,False
35536,B020,2022-04-02,3144.03,368.78,0.0,1364.53,0.071,1.0,False
35537,B020,2022-04-03,5017.61,557.51,0.0,2158.02,0.206,1.0,False
35538,B020,2022-04-04,5514.78,612.75,0.0,639.37,0.689,11.0,False
35539,B020,2022-04-05,5279.13,586.57,0.0,642.8,0.742,11.0,False
35540,B020,2022-04-06,5851.93,650.21,0.0,717.47,0.777,11.0,False
35541,B020,2022-04-07,5813.87,645.99,0.0,683.45,0.725,11.0,False
35542,B020,2022-04-08,7086.47,787.39,0.0,797.05,0.777,11.0,False
35543,B020,2022-04-09,4276.89,475.21,0.0,1693.31,0.042,1.0,False
35544,B020,2022-04-10,3516.12,390.68,0.0,1635.5,0.077,1.0,False
35545,B020,2022-04-11,7800.24,866.69,0.0,945.77,0.855,11.0,False
35546,B020,2022-04-12,5134.0,570.44,0.0,537.41,0.609,11.0,False
35547,B020,2022-04-13,4877.74,541.97,0.0,578.8,0.787,11.0,False
35548,B020,2022-04-14,6937.35,770.82,0.0,729.29,0.786,11.0,False
35549,B020,2022-04-15,7853.35,872.59,0.0,845.38,0.875,11.0,False
35550,B020,2022-04-16,4809.14,534.35,0.0,2075.34,0.057,1.0,False
35551,B020,2022-04-17,4750.59,527.84,0.0,2144.51,0.129,1.0,False
35552,B020,2022-04-18,6967.34,774.15,0.0,829.7,0.744,11.0,False
35553,B020,2022-04-19,7433.38,825.93,0.0,888.09,0.764,11.0,False
35554,B020,2022-04-20,7964.41,884.93,0.0,962.01,0.841,11.0,False
35555,B020,2022-04-21,6113.48,679.28,0.0,710.06,0.789,11.0,False
35556,B020,2022-04-22,6496.2,721.8,0.0,784.71,0.678,11.0,False
35557,B020,2022-04-23,3553.01,394.78,0.0,1632.93,0.053,1.0,False
35558,B020,2022-04-24,5083.06,564.78,0.0,2310.13,0.063,1.0,False
35559,B020,2022-04-25,6237.55,693.06,0.0,743.09,0.743,11.0,False
35560,B020,2022-04-26,7671.66,852.41,0.0,929.03,0.727,11.0,False
35561,B020,2022-04-27,7897.85,877.54,0.0,1003.23,0.713,11.0,False
35562,B020,2022-04-28,7335.9,815.1,0.0,868.42,0.728,11.0,False
35563,B020,2022-04-29,7263.17,807.02,0.0,897.39,0.757,11.0,False
35564,B020,2022-04-30,5914.58,657.18,0.0,2399.49,0.118,1.0,False
35565,B020,2022-05-01,5177.41,575.27,0.0,2129.62,0.203,1.0,False
35566,B020,2022-05-02,6651.41,739.05,0.0,771.75,0.706,11.0,False
35567,B020,2022-05-03,8019.2,891.02,0.0,920.31,0.771,11.0,False
35568,B020,2022-05-04,9664.21,1073.8,0.0,1038.75,0.72,11.0,False
35569,B020,2022-05-05,9903.7,1100.41,0.0,1251.64,0.757,11.0,False
35570,B020,2022-05-06,8433.56,937.06,0.0,939.07,0.787,11.0,False
35571,B020,2022-05-07,4884.42,542.71,0.0,2063.46,0.061,1.0,False
35572,B020,2022-05-08,4691.67,521.3,0.0,2034.93,0.035,1.0,False
35573,B020,2022-05-09,6577.68,730.85,0.0,719.65,0.718,11.0,False
35574,B020,2022-05-10,8429.1,936.57,0.0,1046.66,0.769,11.0,False
35575,B020,2022-05-11,8527.7,947.52,0.0,927.22,0.851,11.0,False
35576,B020,2022-05-12,8915.31,990.59,0.0,1025.32,0.739,11.0,False
35577,B020,2022-05-13,10137.06,1126.34,0.0,1223.14,0.765,11.0,False
35578,B020,2022-05-14,4570.3,507.81,0.0,2064.54,0.001,1.0,False
35579,B020,2022-05-15,5774.76,674.46,0.0,2291.62,0.098,1.0,False
35580,B020,2022-05-16,8866.89,985.21,0.0,1042.52,0.749,11.0,False
35581,B020,2022-05-17,10205.59,1133.95,0.0,1285.35,0.797,11.0,False
35582,B020,2022-05-18,9583.48,1064.83,0.0,1020.06,0.758,11.0,False
35583,B020,2022-05-19,7508.3,834.26,0.0,832.39,0.732,11.0,False
35584,B020,2022-05-20,9485.3,1053.92,0.0,1125.19,0.758,11.0,False
35585,B020,2022-05-21,6622.86,735.87,0.0,2901.13,0.011,1.0,False
35586,B020,2022-05-22,7102.21,789.13,0.0,3269.53,0.122,1.0,False
35587,B020,2022-05-23,10405.63,1156.18,0.0,1110.63,0.768,11.0,False
35588,B020,2022-05-24,9258.1,1028.68,0.0,1135.48,0.688,11.0,False
35589,B020,2022-05-25,8691.5,965.72,0.0,1081.24,0.731,11.0,False
35590,B020,2022-05-26,10776.22,1197.36,0.0,1139.55,0.689,11.0,False
35591,B020,2022-05-27,9187.88,1020.88,0.0,989.33,0.66,11.0,False
35592,B020,2022-05-28,5968.33,663.15,0.0,2510.24,0.001,1.0,False
35593,B020,2022-05-29,6511.77,723.53,0.0,2767.58,0.098,1.0,False
35594,B020,2022-05-30,9598.69,1066.52,0.0,1063.82,0.736,11.0,False
35595,B020,2022-05-31,9892.42,1099.16,0.0,1191.09,0.783,11.0,False
35596,B020,2022-06-01,11204.46,1244.94,0.0,1288.39,0.76,11.0,False
35597,B020,2022-06-02,11277.31,1253.03,0.0,1351.61,0.766,11.0,False
35598,B020,2022-06-03,10457.54,1161.95,0.0,1311.82,0.783,11.0,False
35599,B020,2022-06-04,7541.75,837.97,0.0,3291.36,0.124,1.0,False
35600,B020,2022-06-05,7190.93,798.99,0.0,3291.68,0.0,1.0,False
35601,B020,2022-06-06,11063.35,1229.26,0.0,1270.68,0.896,11.0,False
35602,B020,2022-06-07,9803.3,1089.26,0.0,1187.05,0.835,11.0,False
35603,B020,2022-06-08,10125.57,1125.06,0.0,1195.94,0.697,11.0,False
35604,B020,2022-06-09,10800.67,1200.07,0.0,1351.8,0.742,11.0,False
35605,B020,2022-06-10,9920.03,1102.23,0.0,1140.09,0.786,11.0,False
35606,B020,2022-06-11,6930.11,770.01,0.0,2853.27,0.156,1.0,False
35607,B020,2022-06-12,7241.99,804.67,0.0,2998.39,0.08,1.0,False
35608,B020,2022-06-13,11459.72,1273.3,0.0,1391.24,0.872,11.0,False
35609,B020,2022-06-14,10767.46,1196.38,0.0,1148.5,0.851,11.0,False
35610,B020,2022-06-15,9630.88,1070.1,0.0,1218.36,0.772,11.0,False
35611,B020,2022-06-16,10661.05,1184.56,0.0,1222.83,0.766,11.0,False
35612,B020,2022-06-17,9408.87,1045.43,0.0,1046.57,0.652,11.0,False
35613,B020,2022-06-18,5936.01,659.56,0.0,2564.16,0.0,1.0,False
35614,B020,2022-06-19,7218.12,802.01,0.0,3022.7,0.097,1.0,False
35615,B020,2022-06-20,10548.19,1172.02,0.0,1191.9,0.711,11.0,False
35616,B020,2022-06-21,11698.15,1299.79,0.0,1277.44,0.733,11.0,False
35617,B020,2022-06-22,11039.91,1226.66,0.0,1169.04,0.784,11.0,False
35618,B020,2022-06-23,10705.14,1189.46,0.0,1238.55,0.731,11.0,False
35619,B020,2022-06-24,11641.36,1293.48,0.0,1220.54,0.775,11.0,False
35620,B020,2022-06-25,7059.31,784.37,0.0,2918.16,0.035,1.0,False
35621,B020,2022-06-26,7431.0,825.67,0.0,2998.12,0.075,1.0,False
35622,B020,2022-06-27,10505.87,1167.32,0.0,1187.55,0.817,11.0,False
35623,B020,2022-06-28,8779.4,975.49,0.0,1014.66,0.64,11.0,False
35624,B020,2022-06-29,11751.87,1305.76,0.0,1461.57,0.773,11.0,False
35625,B020,2022-06-30,11827.59,1314.18,0.0,1498.97,0.7,11.0,False
35626,B020,2022-07-01,9562.12,1062.46,0.0,1165.86,0.816,11.0,False
35627,B020,2022-07-02,6801.76,755.75,0.0,2696.1,0.077,1.0,False
35628,B020,2022-07-03,7209.24,801.03,0.0,3338.52,0.0,1.0,False
35629,B020,2022-07-04,10259.34,1139.93,0.0,1112.69,0.722,11.0,False
35630,B020,2022-07-05,11198.86,1244.32,0.0,1266.05,0.723,11.0,False
35631,B020,2022-07-06,12118.44,1346.49,0.0,1319.05,0.754,11.0,False
35632,B020,2022-07-07,10927.89,1214.21,0.0,1249.3,0.718,11.0,False
35633,B020,2022-07-08,10123.56,1124.84,0.0,1196.12,0.759,11.0,False
35634,B020,2022-07-09,8039.09,893.23,0.0,3544.55,0.05,1.0,False
35635,B020,2022-07-10,7449.17,827.69,0.0,3276.95,0.006,1.0,False
35636,B020,2022-07-11,10459.15,1162.13,0.0,1099.99,0.789,11.0,False
35637,B020,2022-07-12,10844.92,1204.99,0.0,1364.68,0.854,11.0,False
35638,B020,2022-07-13,9938.15,1104.24,0.0,1146.49,0.738,11.0,False
35639,B020,2022-07-14,9828.22,1092.02,0.0,1029.75,0.728,11.0,False
35640,B020,2022-07-15,9903.1,1100.34,0.0,1056.05,0.766,11.0,False
35641,B020,2022-07-16,7356.5,663.15,0.0,3312.48,0.08,1.0,False
35642,B020,2022-07-17,7703.2,855.91,0.0,3232.05,0.045,1.0,False
35643,B020,2022-07-18,8758.95,973.22,0.0,1050.25,0.694,11.0,False
35644,B020,2022-07-19,10286.34,1142.93,0.0,1163.42,0.699,11.0,False
35645,B020,2022-07-20,11461.11,1273.46,0.0,1274.71,0.728,11.0,False
35646,B020,2022-07-21,11010.32,1223.37,0.0,1275.32,0.815,11.0,False
35647,B020,2022-07-22,11647.78,1294.2,0.0,1306.86,0.739,11.0,False
35648,B020,2022-07-23,5969.81,663.31,0.0,2472.53,0.019,1.0,False
35649,B020,2022-07-24,7680.07,853.34,0.0,3295.86,0.018,1.0,False
35650,B020,2022-07-25,12747.16,1416.35,0.0,1586.16,0.743,11.0,False
35651,B020,2022-07-26,10407.07,1156.34,0.0,1090.82,0.757,11.0,False
35652,B020,2022-07-27,11114.11,1234.9,0.0,1304.6,0.728,11.0,False
35653,B020,2022-07-28,15472.75,1719.19,0.0,1660.35,0.831,11.0,True
35654,B020,2022-07-29,10941.47,1215.72,0.0,1284.92,0.842,11.0,False
35655,B020,2022-07-30,8109.73,901.08,0.0,3658.2,0.052,1.0,False
35656,B020,2022-07-31,7082.08,786.9,0.0,3072.42,0.034,1.0,False
35657,B020,2022-08-01,10919.94,1213.33,0.0,1183.81,0.738,11.0,False
35658,B020,2022-08-02,12272.64,1363.63,0.0,1533.12,0.767,11.0,False
35659,B020,2022-08-03,11934.19,1326.02,0.0,1276.33,0.717,11.0,False
35660,B020,2022-08-04,9457.28,1050.81,0.0,1157.74,0.72,11.0,False
35661,B020,2022-08-05,10280.82,1142.31,0.0,1243.12,0.679,11.0,False
35662,B020,2022-08-06,7146.72,794.08,0.0,3308.45,0.048,1.0,False
35663,B020,2022-08-07,7136.92,792.99,0.0,3169.28,0.03,1.0,False
35664,B020,2022-08-08,11423.26,1269.25,0.0,1398.13,0.746,11.0,False
35665,B020,2022-08-09,10594.38,1177.15,0.0,1322.99,0.701,11.0,False
35666,B020,2022-08-10,10026.56,1114.06,0.0,1117.61,0.76,11.0,False
35667,B020,2022-08-11,10167.08,1129.68,0.0,1229.77,0.735,11.0,False
35668,B020,2022-08-12,12006.5,1334.06,0.0,1477.4,0.813,11.0,False
35669,B020,2022-08-13,6663.19,740.35,0.0,2680.16,0.005,1.0,False
35670,B020,2022-08-14,6017.32,668.59,0.0,2753.98,0.126,1.0,False
35671,B020,2022-08-15,11532.19,1281.35,0.0,1430.68,0.777,11.0,False
35672,B020,2022-08-16,11206.25,1245.14,0.0,1319.51,0.716,11.0,False
35673,B020,2022-08-17,11518.01,1279.78,0.0,1220.69,0.756,11.0,False
35674,B020,2022-08-18,11422.85,1269.21,0.0,1409.56,0.81,11.0,False
35675,B020,2022-08-19,9697.56,1077.51,0.0,1100.24,0.783,11.0,False
35676,B020,2022-08-20,6973.75,774.86,0.0,2833.39,0.057,1.0,False
35677,B020,2022-08-21,6405.36,711.71,0.0,2982.92,0.032,1.0,False
35678,B020,2022-08-22,10668.07,1185.34,0.0,1151.67,0.671,11.0,False
35679,B020,2022-08-23,10225.07,1136.12,0.0,1078.23,0.732,11.0,False
35680,B020,2022-08-24,13253.65,1472.63,0.0,1523.87,0.747,11.0,False
35681,B020,2022-08-25,10140.45,1126.72,0.0,1091.37,0.717,11.0,False
35682,B020,2022-08-26,10240.84,1137.87,0.0,1132.12,0.64,11.0,False
35683,B020,2022-08-27,6921.18,769.02,0.0,3024.99,0.14,1.0,False
35684,B020,2022-08-28,5853.97,650.44,0.0,2324.36,0.088,1.0,False
35685,B020,2022-08-29,10470.04,1163.34,0.0,1161.01,0.862,11.0,False
35686,B020,2022-08-30,10700.86,1188.98,0.0,1230.62,0.741,11.0,False
35687,B020,2022-08-31,11324.94,1258.33,0.0,1367.04,0.773,11.0,False
35688,B020,2022-09-01,9724.61,1080.51,0.0,1059.74,0.749,11.0,False
35689,B020,2022-09-02,11044.11,1227.12,0.0,1227.49,0.768,11.0,False
35690,B020,2022-09-03,6217.3,690.81,0.0,2545.99,0.07,1.0,False
35691,B020,2022-09-04,5858.87,650.99,0.0,2546.83,0.079,1.0,False
35692,B020,2022-09-05,9021.77,1002.42,0.0,1003.81,0.773,11.0,False
35693,B020,2022-09-06,8869.91,985.55,0.0,1009.03,0.781,11.0,False
35694,B020,2022-09-07,10294.19,1143.8,0.0,1121.31,0.738,11.0,False
35695,B020,2022-09-08,11124.92,1236.1,0.0,1170.08,0.766,11.0,False
35696,B020,2022-09-09,8845.24,982.8,0.0,974.26,0.796,11.0,False
35697,B020,2022-09-10,6230.25,663.15,0.0,2552.33,0.067,1.0,False
35698,B020,2022-09-11,6714.43,746.05,0.0,2977.46,0.129,1.0,False
35699,B020,2022-09-12,9904.94,1100.55,0.0,1229.93,0.802,11.0,False
35700,B020,2022-09-13,8326.91,925.21,0.0,909.95,0.698,11.0,False
35701,B020,2022-09-14,8824.95,980.55,0.0,1088.8,0.813,11.0,False
35702,B020,2022-09-15,8896.19,988.47,0.0,1089.74,0.674,11.0,False
35703,B020,2022-09-16,9920.29,1102.25,0.0,1234.95,0.793,11.0,False
35704,B020,2022-09-17,4951.94,550.22,0.0,1922.67,0.038,1.0,False
35705,B020,2022-09-18,4354.28,483.81,0.0,2020.15,0.034,1.0,False
35706,B020,2022-09-19,6869.43,1016.91,0.0,1022.83,0.66,11.0,False
35707,B020,2022-09-20,7892.03,1010.64,0.0,924.13,0.722,11.0,False
35708,B020,2022-09-21,9320.24,1035.58,0.0,1081.12,0.787,11.0,False
35709,B020,2022-09-22,6484.14,720.46,0.0,737.68,0.7555000000000001,11.0,False
35710,B020,2022-09-23,8171.55,907.95,0.0,1023.14,0.727,11.0,False
35711,B020,2022-09-24,5550.91,616.77,0.0,2156.21,0.057,1.0,False
35712,B020,2022-09-25,5196.11,577.35,0.0,2157.83,0.013,1.0,False
35713,B020,2022-09-26,8686.25,965.14,0.0,1038.29,0.816,11.0,False
35714,B020,2022-09-27,8740.23,971.14,0.0,991.56,0.725,11.0,False
35715,B020,2022-09-28,9329.11,1036.57,0.0,1089.87,0.741,11.0,False
35716,B020,2022-09-29,8551.26,950.14,0.0,1081.44,0.793,11.0,False
35717,B020,2022-09-30,8199.13,911.01,0.0,974.71,0.665,11.0,False
35718,B020,2022-10-01,5752.87,639.21,0.0,2233.73,0.032,1.0,False
35719,B020,2022-10-02,6474.62,719.4,0.0,2970.79,0.149,1.0,False
35720,B020,2022-10-03,7478.43,830.94,0.0,940.31,0.789,11.0,False
35721,B020,2022-10-04,7746.68,860.74,0.0,934.01,0.819,11.0,False
35722,B020,2022-10-05,7603.73,844.86,0.0,908.22,0.794,11.0,False
35723,B020,2022-10-06,8481.07,942.34,0.0,1055.88,0.782,11.0,False
35724,B020,2022-10-07,7199.36,799.93,0.0,774.36,0.763,11.0,False
35725,B020,2022-10-08,4965.85,551.76,0.0,1982.52,0.082,1.0,False
35726,B020,2022-10-09,3859.67,428.85,0.0,1587.42,0.128,1.0,False
35727,B020,2022-10-10,7291.33,810.15,0.0,857.36,0.801,11.0,False
35728,B020,2022-10-11,8220.26,913.36,0.0,1032.63,0.765,11.0,False
35729,B020,2022-10-12,7437.87,826.43,0.0,871.24,0.734,11.0,False
35730,B020,2022-10-13,6762.5,751.39,0.0,754.0,0.778,11.0,False
35731,B020,2022-10-14,7125.86,791.76,0.0,867.27,0.688,11.0,False
35732,B020,2022-10-15,3685.73,409.53,0.0,1463.45,0.015,1.0,False
35733,B020,2022-10-16,4595.77,510.64,0.0,2119.55,0.02,1.0,False
35734,B020,2022-10-17,7080.31,786.7,0.0,893.05,0.737,11.0,False
35735,B020,2022-10-18,6519.47,724.39,0.0,812.14,0.781,11.0,False
35736,B020,2022-10-19,7194.33,799.37,0.0,773.44,0.741,11.0,False
35737,B020,2022-10-20,8220.24,913.36,0.0,861.28,0.761,11.0,False
35738,B020,2022-10-21,7154.26,794.92,0.0,765.83,0.789,11.0,False
35739,B020,2022-10-22,4631.27,514.59,0.0,2024.66,0.131,1.0,False
35740,B020,2022-10-23,4278.01,475.33,0.0,1743.95,0.066,1.0,False
35741,B020,2022-10-24,8256.87,917.43,0.0,1023.55,0.728,11.0,False
35742,B020,2022-10-25,7497.17,833.02,0.0,940.45,0.826,11.0,False
35743,B020,2022-10-26,7005.79,709.01,0.0,748.02,0.746,11.0,False
35744,B020,2022-10-27,5708.49,634.28,0.0,650.31,0.746,11.0,False
35745,B020,2022-10-28,5745.23,638.36,0.0,729.11,0.779,11.0,False
35746,B020,2022-10-29,4155.01,461.67,0.0,1846.15,0.029,1.0,False
35747,B020,2022-10-30,3619.58,402.18,0.0,1523.76,0.0,1.0,False
35748,B020,2022-10-31,5819.07,646.56,0.0,617.58,0.737,11.0,False
35749,B020,2022-11-01,5946.4,660.71,0.0,627.67,0.732,11.0,False
35750,B020,2022-11-02,7004.79,778.31,0.0,762.33,0.697,11.0,False
35751,B020,2022-11-03,5813.71,645.97,0.0,683.82,0.79,11.0,False
35752,B020,2022-11-04,5914.01,657.11,0.0,639.76,0.697,11.0,False
35753,B020,2022-11-05,3959.11,439.9,0.0,1770.75,0.104,1.0,False
35754,B020,2022-11-06,2830.42,314.49,0.0,1301.1,0.044,1.0,False
35755,B020,2022-11-07,5715.75,635.08,0.0,613.84,0.75,11.0,False
35756,B020,2022-11-08,7179.62,662.41,0.0,623.82,0.728,11.0,False
35757,B020,2022-11-09,4881.11,542.35,0.0,589.01,0.713,11.0,False
35758,B020,2022-11-10,5630.33,625.59,0.0,603.83,0.7555000000000001,11.0,False
35759,B020,2022-11-11,5503.87,611.54,0.0,614.02,0.798,11.0,False
35760,B020,2022-11-12,3564.36,396.04,0.0,1485.06,0.067,1.0,False
35761,B020,2022-11-13,4468.36,326.9,0.0,1247.64,0.078,1.0,False
35762,B020,2022-11-14,5568.46,618.72,0.0,667.67,0.721,11.0,False
35763,B020,2022-11-15,4967.14,818.78,0.0,540.05,0.709,11.0,False
35764,B020,2022-11-16,4766.53,529.61,0.0,605.48,0.802,11.0,False
35765,B020,2022-11-17,5037.01,559.67,0.0,569.74,0.764,11.0,False
35766,B020,2022-11-18,4814.92,534.99,0.0,561.45,0.716,11.0,False
35767,B020,2022-11-19,3276.42,364.05,0.0,1359.81,0.024,1.0,False
35768,B020,2022-11-20,3073.35,376.49,0.0,1426.37,0.083,1.0,False
35769,B020,2022-11-21,4515.78,654.38,0.0,507.93,0.718,11.0,False
35770,B020,2022-11-22,5240.44,1077.7,0.0,651.31,0.745,11.0,False
35771,B020,2022-11-23,4628.63,645.66,0.0,541.04,0.782,11.0,False
